Data;Dia;Mês;Ano;Taxa de câmbio - R$ / US$ - comercial - compra - média;;;;;;;;;;;;;;;
08/03/1994;08;Mar;1994;R$ 0,2542;;;;;;;;;;;;;;;
07/03/1994;07;Mar;1994;R$ 0,2503;;;;;;;;;;;;;;;
04/03/1994;04;Mar;1994;R$ 0,2465;;;;;;;;;;;;;;;
03/03/1994;03;Mar;1994;R$ 0,2427;;;;;;;;;;;;;;;
02/03/1994;02;Mar;1994;R$ 0,2390;;;;;;;;;;;;;;;
01/03/1994;01;Mar;1994;R$ 0,2354;;;;;;;;;;;;;;;
28/02/1994;28;Fev;1994;R$ 0,2317;;;;;;;;;;;;;;;
25/02/1994;25;Fev;1994;R$ 0,2282;;;;;;;;;;;;;;;
24/02/1994;24;Fev;1994;R$ 0,2241;;;;;;;;;;;;;;;
23/02/1994;23;Fev;1994;R$ 0,2201;;;;;;;;;;;;;;;
22/02/1994;22;Fev;1994;R$ 0,2162;;;;;;;;;;;;;;;
21/02/1994;21;Fev;1994;R$ 0,2124;;;;;;;;;;;;;;;
18/02/1994;18;Fev;1994;R$ 0,2124;;;;;;;;;;;;;;;
17/02/1994;17;Fev;1994;R$ 0,2085;;;;;;;;;;;;;;;
16/02/1994;16;Fev;1994;R$ 0,2010;;;;;;;;;;;;;;;
11/02/1994;11;Fev;1994;R$ 0,1973;;;;;;;;;;;;;;;
10/02/1994;10;Fev;1994;R$ 0,1937;;;;;;;;;;;;;;;
09/02/1994;09;Fev;1994;R$ 0,1902;;;;;;;;;;;;;;;
08/02/1994;08;Fev;1994;R$ 0,1866;;;;;;;;;;;;;;;
07/02/1994;07;Fev;1994;R$ 0,1832;;;;;;;;;;;;;;;
04/02/1994;04;Fev;1994;R$ 0,1798;;;;;;;;;;;;;;;
03/02/1994;03;Fev;1994;R$ 0,1765;;;;;;;;;;;;;;;
02/02/1994;02;Fev;1994;R$ 0,1732;;;;;;;;;;;;;;;
01/02/1994;01;Fev;1994;R$ 0,1700;;;;;;;;;;;;;;;
31/01/1994;31;Jan;1994;R$ 0,1668;;;;;;;;;;;;;;;
28/01/1994;28;Jan;1994;R$ 0,1637;;;;;;;;;;;;;;;
27/01/1994;27;Jan;1994;R$ 0,1609;;;;;;;;;;;;;;;
26/01/1994;26;Jan;1994;R$ 0,1582;;;;;;;;;;;;;;;
25/01/1994;25;Jan;1994;R$ 0,1555;;;;;;;;;;;;;;;
24/01/1994;24;Jan;1994;R$ 0,1529;;;;;;;;;;;;;;;
21/01/1994;21;Jan;1994;R$ 0,1504;;;;;;;;;;;;;;;
20/01/1994;20;Jan;1994;R$ 0,1480;;;;;;;;;;;;;;;
19/01/1994;19;Jan;1994;R$ 0,1456;;;;;;;;;;;;;;;
18/01/1994;18;Jan;1994;R$ 0,1432;;;;;;;;;;;;;;;
17/01/1994;17;Jan;1994;R$ 0,1409;;;;;;;;;;;;;;;
14/01/1994;14;Jan;1994;R$ 0,1409;;;;;;;;;;;;;;;
13/01/1994;13;Jan;1994;R$ 0,1387;;;;;;;;;;;;;;;
12/01/1994;12;Jan;1994;R$ 0,1344;;;;;;;;;;;;;;;
11/01/1994;11;Jan;1994;R$ 0,1324;;;;;;;;;;;;;;;
10/01/1994;10;Jan;1994;R$ 0,1303;;;;;;;;;;;;;;;
07/01/1994;07;Jan;1994;R$ 0,1283;;;;;;;;;;;;;;;
06/01/1994;06;Jan;1994;R$ 0,1263;;;;;;;;;;;;;;;
05/01/1994;05;Jan;1994;R$ 0,1243;;;;;;;;;;;;;;;
04/01/1994;04;Jan;1994;R$ 0,1224;;;;;;;;;;;;;;;
03/01/1994;03;Jan;1994;R$ 0,1204;;;;;;;;;;;;;;;
31/12/1993;31;Dez;1993;R$ 0,1186;;;;;;;;;;;;;;;
30/12/1993;30;Dez;1993;R$ 0,1167;;;;;;;;;;;;;;;
29/12/1993;29;Dez;1993;R$ 0,1149;;;;;;;;;;;;;;;
28/12/1993;28;Dez;1993;R$ 0,1132;;;;;;;;;;;;;;;
27/12/1993;27;Dez;1993;R$ 0,1115;;;;;;;;;;;;;;;
24/12/1993;24;Dez;1993;R$ 0,1099;;;;;;;;;;;;;;;
23/12/1993;23;Dez;1993;R$ 0,1084;;;;;;;;;;;;;;;
22/12/1993;22;Dez;1993;R$ 0,1069;;;;;;;;;;;;;;;
21/12/1993;21;Dez;1993;R$ 0,1053;;;;;;;;;;;;;;;
20/12/1993;20;Dez;1993;R$ 0,1039;;;;;;;;;;;;;;;
17/12/1993;17;Dez;1993;R$ 0,1024;;;;;;;;;;;;;;;
16/12/1993;16;Dez;1993;R$ 0,1010;;;;;;;;;;;;;;;
15/12/1993;15;Dez;1993;R$ 0,0996;;;;;;;;;;;;;;;
14/12/1993;14;Dez;1993;R$ 0,0982;;;;;;;;;;;;;;;
13/12/1993;13;Dez;1993;R$ 0,0968;;;;;;;;;;;;;;;
10/12/1993;10;Dez;1993;R$ 0,0955;;;;;;;;;;;;;;;
09/12/1993;09;Dez;1993;R$ 0,0942;;;;;;;;;;;;;;;
08/12/1993;08;Dez;1993;R$ 0,0930;;;;;;;;;;;;;;;
07/12/1993;07;Dez;1993;R$ 0,0917;;;;;;;;;;;;;;;
06/12/1993;06;Dez;1993;R$ 0,0905;;;;;;;;;;;;;;;
03/12/1993;03;Dez;1993;R$ 0,0893;;;;;;;;;;;;;;;
02/12/1993;02;Dez;1993;R$ 0,0881;;;;;;;;;;;;;;;
01/12/1993;01;Dez;1993;R$ 0,0870;;;;;;;;;;;;;;;
30/11/1993;30;Nov;1993;R$ 0,0858;;;;;;;;;;;;;;;
29/11/1993;29;Nov;1993;R$ 0,0847;;;;;;;;;;;;;;;
26/11/1993;26;Nov;1993;R$ 0,0834;;;;;;;;;;;;;;;
25/11/1993;25;Nov;1993;R$ 0,0821;;;;;;;;;;;;;;;
24/11/1993;24;Nov;1993;R$ 0,0821;;;;;;;;;;;;;;;
23/11/1993;23;Nov;1993;R$ 0,0808;;;;;;;;;;;;;;;
22/11/1993;22;Nov;1993;R$ 0,0784;;;;;;;;;;;;;;;
19/11/1993;19;Nov;1993;R$ 0,0772;;;;;;;;;;;;;;;
18/11/1993;18;Nov;1993;R$ 0,0760;;;;;;;;;;;;;;;
17/11/1993;17;Nov;1993;R$ 0,0749;;;;;;;;;;;;;;;
16/11/1993;16;Nov;1993;R$ 0,0737;;;;;;;;;;;;;;;
12/11/1993;12;Nov;1993;R$ 0,0726;;;;;;;;;;;;;;;
11/11/1993;11;Nov;1993;R$ 0,0715;;;;;;;;;;;;;;;
10/11/1993;10;Nov;1993;R$ 0,0715;;;;;;;;;;;;;;;
09/11/1993;09;Nov;1993;R$ 0,0704;;;;;;;;;;;;;;;
08/11/1993;08;Nov;1993;R$ 0,0683;;;;;;;;;;;;;;;
05/11/1993;05;Nov;1993;R$ 0,0673;;;;;;;;;;;;;;;
04/11/1993;04;Nov;1993;R$ 0,0663;;;;;;;;;;;;;;;
03/11/1993;03;Nov;1993;R$ 0,0652;;;;;;;;;;;;;;;
01/11/1993;01;Nov;1993;R$ 0,0642;;;;;;;;;;;;;;;
29/10/1993;29;Out;1993;R$ 0,0633;;;;;;;;;;;;;;;
28/10/1993;28;Out;1993;R$ 0,0623;;;;;;;;;;;;;;;
27/10/1993;27;Out;1993;R$ 0,0614;;;;;;;;;;;;;;;
26/10/1993;26;Out;1993;R$ 0,0604;;;;;;;;;;;;;;;
25/10/1993;25;Out;1993;R$ 0,0595;;;;;;;;;;;;;;;
22/10/1993;22;Out;1993;R$ 0,0586;;;;;;;;;;;;;;;
21/10/1993;21;Out;1993;R$ 0,0577;;;;;;;;;;;;;;;
20/10/1993;20;Out;1993;R$ 0,0568;;;;;;;;;;;;;;;
19/10/1993;19;Out;1993;R$ 0,0560;;;;;;;;;;;;;;;
18/10/1993;18;Out;1993;R$ 0,0551;;;;;;;;;;;;;;;
15/10/1993;15;Out;1993;R$ 0,0543;;;;;;;;;;;;;;;
14/10/1993;14;Out;1993;R$ 0,0535;;;;;;;;;;;;;;;
13/10/1993;13;Out;1993;R$ 0,0526;;;;;;;;;;;;;;;
11/10/1993;11;Out;1993;R$ 0,0518;;;;;;;;;;;;;;;
08/10/1993;08;Out;1993;R$ 0,0518;;;;;;;;;;;;;;;
07/10/1993;07;Out;1993;R$ 0,0510;;;;;;;;;;;;;;;
06/10/1993;06;Out;1993;R$ 0,0495;;;;;;;;;;;;;;;
05/10/1993;05;Out;1993;R$ 0,0488;;;;;;;;;;;;;;;
04/10/1993;04;Out;1993;R$ 0,0480;;;;;;;;;;;;;;;
01/10/1993;01;Out;1993;R$ 0,0473;;;;;;;;;;;;;;;
30/09/1993;30;Set;1993;R$ 0,0466;;;;;;;;;;;;;;;
29/09/1993;29;Set;1993;R$ 0,0459;;;;;;;;;;;;;;;
28/09/1993;28;Set;1993;R$ 0,0452;;;;;;;;;;;;;;;
27/09/1993;27;Set;1993;R$ 0,0445;;;;;;;;;;;;;;;
24/09/1993;24;Set;1993;R$ 0,0438;;;;;;;;;;;;;;;
23/09/1993;23;Set;1993;R$ 0,0432;;;;;;;;;;;;;;;
22/09/1993;22;Set;1993;R$ 0,0426;;;;;;;;;;;;;;;
21/09/1993;21;Set;1993;R$ 0,0419;;;;;;;;;;;;;;;
20/09/1993;20;Set;1993;R$ 0,0414;;;;;;;;;;;;;;;
17/09/1993;17;Set;1993;R$ 0,0408;;;;;;;;;;;;;;;
16/09/1993;16;Set;1993;R$ 0,0402;;;;;;;;;;;;;;;
15/09/1993;15;Set;1993;R$ 0,0396;;;;;;;;;;;;;;;
14/09/1993;14;Set;1993;R$ 0,0391;;;;;;;;;;;;;;;
13/09/1993;13;Set;1993;R$ 0,0385;;;;;;;;;;;;;;;
10/09/1993;10;Set;1993;R$ 0,0380;;;;;;;;;;;;;;;
09/09/1993;09;Set;1993;R$ 0,0374;;;;;;;;;;;;;;;
08/09/1993;08;Set;1993;R$ 0,0369;;;;;;;;;;;;;;;
06/09/1993;06;Set;1993;R$ 0,0364;;;;;;;;;;;;;;;
03/09/1993;03;Set;1993;R$ 0,0364;;;;;;;;;;;;;;;
02/09/1993;02;Set;1993;R$ 0,0359;;;;;;;;;;;;;;;
01/09/1993;01;Set;1993;R$ 0,0349;;;;;;;;;;;;;;;
31/08/1993;31;Ago;1993;R$ 0,0344;;;;;;;;;;;;;;;
30/08/1993;30;Ago;1993;R$ 0,0339;;;;;;;;;;;;;;;
27/08/1993;27;Ago;1993;R$ 0,0335;;;;;;;;;;;;;;;
26/08/1993;26;Ago;1993;R$ 0,0330;;;;;;;;;;;;;;;
25/08/1993;25;Ago;1993;R$ 0,0326;;;;;;;;;;;;;;;
24/08/1993;24;Ago;1993;R$ 0,0322;;;;;;;;;;;;;;;
23/08/1993;23;Ago;1993;R$ 0,0317;;;;;;;;;;;;;;;
20/08/1993;20;Ago;1993;R$ 0,0313;;;;;;;;;;;;;;;
19/08/1993;19;Ago;1993;R$ 0,0309;;;;;;;;;;;;;;;
18/08/1993;18;Ago;1993;R$ 0,0305;;;;;;;;;;;;;;;
17/08/1993;17;Ago;1993;R$ 0,0302;;;;;;;;;;;;;;;
16/08/1993;16;Ago;1993;R$ 0,0298;;;;;;;;;;;;;;;
13/08/1993;13;Ago;1993;R$ 0,0294;;;;;;;;;;;;;;;
12/08/1993;12;Ago;1993;R$ 0,0290;;;;;;;;;;;;;;;
11/08/1993;11;Ago;1993;R$ 0,0287;;;;;;;;;;;;;;;
10/08/1993;10;Ago;1993;R$ 0,0283;;;;;;;;;;;;;;;
09/08/1993;09;Ago;1993;R$ 0,0279;;;;;;;;;;;;;;;
06/08/1993;06;Ago;1993;R$ 0,0276;;;;;;;;;;;;;;;
05/08/1993;05;Ago;1993;R$ 0,0272;;;;;;;;;;;;;;;
04/08/1993;04;Ago;1993;R$ 0,0269;;;;;;;;;;;;;;;
03/08/1993;03;Ago;1993;R$ 0,0265;;;;;;;;;;;;;;;
02/08/1993;02;Ago;1993;R$ 0,0262;;;;;;;;;;;;;;;
30/07/1993;30;Jul;1993;R$ 0,0259;;;;;;;;;;;;;;;
29/07/1993;29;Jul;1993;R$ 0,0255;;;;;;;;;;;;;;;
28/07/1993;28;Jul;1993;R$ 0,0252;;;;;;;;;;;;;;;
27/07/1993;27;Jul;1993;R$ 0,0249;;;;;;;;;;;;;;;
26/07/1993;26;Jul;1993;R$ 0,0246;;;;;;;;;;;;;;;
23/07/1993;23;Jul;1993;R$ 0,0243;;;;;;;;;;;;;;;
22/07/1993;22;Jul;1993;R$ 0,0240;;;;;;;;;;;;;;;
21/07/1993;21;Jul;1993;R$ 0,0237;;;;;;;;;;;;;;;
20/07/1993;20;Jul;1993;R$ 0,0234;;;;;;;;;;;;;;;
19/07/1993;19;Jul;1993;R$ 0,0232;;;;;;;;;;;;;;;
16/07/1993;16;Jul;1993;R$ 0,0229;;;;;;;;;;;;;;;
15/07/1993;15;Jul;1993;R$ 0,0226;;;;;;;;;;;;;;;
14/07/1993;14;Jul;1993;R$ 0,0223;;;;;;;;;;;;;;;
13/07/1993;13;Jul;1993;R$ 0,0221;;;;;;;;;;;;;;;
12/07/1993;12;Jul;1993;R$ 0,0218;;;;;;;;;;;;;;;
09/07/1993;09;Jul;1993;R$ 0,0215;;;;;;;;;;;;;;;
08/07/1993;08;Jul;1993;R$ 0,0213;;;;;;;;;;;;;;;
07/07/1993;07;Jul;1993;R$ 0,0210;;;;;;;;;;;;;;;
06/07/1993;06;Jul;1993;R$ 0,0207;;;;;;;;;;;;;;;
05/07/1993;05;Jul;1993;R$ 0,0205;;;;;;;;;;;;;;;
02/07/1993;02;Jul;1993;R$ 0,0205;;;;;;;;;;;;;;;
01/07/1993;01;Jul;1993;R$ 0,0202;;;;;;;;;;;;;;;
30/06/1993;30;Jun;1993;R$ 0,0198;;;;;;;;;;;;;;;
29/06/1993;29;Jun;1993;R$ 0,0195;;;;;;;;;;;;;;;
28/06/1993;28;Jun;1993;R$ 0,0193;;;;;;;;;;;;;;;
25/06/1993;25;Jun;1993;R$ 0,0190;;;;;;;;;;;;;;;
24/06/1993;24;Jun;1993;R$ 0,0188;;;;;;;;;;;;;;;
23/06/1993;23;Jun;1993;R$ 0,0186;;;;;;;;;;;;;;;
22/06/1993;22;Jun;1993;R$ 0,0183;;;;;;;;;;;;;;;
21/06/1993;21;Jun;1993;R$ 0,0181;;;;;;;;;;;;;;;
18/06/1993;18;Jun;1993;R$ 0,0179;;;;;;;;;;;;;;;
17/06/1993;17;Jun;1993;R$ 0,0177;;;;;;;;;;;;;;;
16/06/1993;16;Jun;1993;R$ 0,0175;;;;;;;;;;;;;;;
15/06/1993;15;Jun;1993;R$ 0,0172;;;;;;;;;;;;;;;
14/06/1993;14;Jun;1993;R$ 0,0170;;;;;;;;;;;;;;;
11/06/1993;11;Jun;1993;R$ 0,0168;;;;;;;;;;;;;;;
09/06/1993;09;Jun;1993;R$ 0,0166;;;;;;;;;;;;;;;
08/06/1993;08;Jun;1993;R$ 0,0164;;;;;;;;;;;;;;;
07/06/1993;07;Jun;1993;R$ 0,0162;;;;;;;;;;;;;;;
04/06/1993;04;Jun;1993;R$ 0,0160;;;;;;;;;;;;;;;
03/06/1993;03;Jun;1993;R$ 0,0158;;;;;;;;;;;;;;;
02/06/1993;02;Jun;1993;R$ 0,0156;;;;;;;;;;;;;;;
01/06/1993;01;Jun;1993;R$ 0,0154;;;;;;;;;;;;;;;
31/05/1993;31;Mai;1993;R$ 0,0152;;;;;;;;;;;;;;;
28/05/1993;28;Mai;1993;R$ 0,0152;;;;;;;;;;;;;;;
27/05/1993;27;Mai;1993;R$ 0,0150;;;;;;;;;;;;;;;
26/05/1993;26;Mai;1993;R$ 0,0146;;;;;;;;;;;;;;;
25/05/1993;25;Mai;1993;R$ 0,0144;;;;;;;;;;;;;;;
24/05/1993;24;Mai;1993;R$ 0,0142;;;;;;;;;;;;;;;
21/05/1993;21;Mai;1993;R$ 0,0141;;;;;;;;;;;;;;;
20/05/1993;20;Mai;1993;R$ 0,0139;;;;;;;;;;;;;;;
19/05/1993;19;Mai;1993;R$ 0,0137;;;;;;;;;;;;;;;
18/05/1993;18;Mai;1993;R$ 0,0136;;;;;;;;;;;;;;;
17/05/1993;17;Mai;1993;R$ 0,0134;;;;;;;;;;;;;;;
14/05/1993;14;Mai;1993;R$ 0,0133;;;;;;;;;;;;;;;
13/05/1993;13;Mai;1993;R$ 0,0131;;;;;;;;;;;;;;;
12/05/1993;12;Mai;1993;R$ 0,0129;;;;;;;;;;;;;;;
11/05/1993;11;Mai;1993;R$ 0,0128;;;;;;;;;;;;;;;
10/05/1993;10;Mai;1993;R$ 0,0126;;;;;;;;;;;;;;;
07/05/1993;07;Mai;1993;R$ 0,0125;;;;;;;;;;;;;;;
06/05/1993;06;Mai;1993;R$ 0,0123;;;;;;;;;;;;;;;
05/05/1993;05;Mai;1993;R$ 0,0122;;;;;;;;;;;;;;;
04/05/1993;04;Mai;1993;R$ 0,0120;;;;;;;;;;;;;;;
03/05/1993;03;Mai;1993;R$ 0,0119;;;;;;;;;;;;;;;
30/04/1993;30;Abr;1993;R$ 0,0117;;;;;;;;;;;;;;;
29/04/1993;29;Abr;1993;R$ 0,0116;;;;;;;;;;;;;;;
28/04/1993;28;Abr;1993;R$ 0,0114;;;;;;;;;;;;;;;
27/04/1993;27;Abr;1993;R$ 0,0113;;;;;;;;;;;;;;;
26/04/1993;26;Abr;1993;R$ 0,0111;;;;;;;;;;;;;;;
23/04/1993;23;Abr;1993;R$ 0,0110;;;;;;;;;;;;;;;
22/04/1993;22;Abr;1993;R$ 0,0108;;;;;;;;;;;;;;;
20/04/1993;20;Abr;1993;R$ 0,0107;;;;;;;;;;;;;;;
19/04/1993;19;Abr;1993;R$ 0,0106;;;;;;;;;;;;;;;
16/04/1993;16;Abr;1993;R$ 0,0104;;;;;;;;;;;;;;;
15/04/1993;15;Abr;1993;R$ 0,0103;;;;;;;;;;;;;;;
14/04/1993;14;Abr;1993;R$ 0,0101;;;;;;;;;;;;;;;
13/04/1993;13;Abr;1993;R$ 0,0100;;;;;;;;;;;;;;;
12/04/1993;12;Abr;1993;R$ 0,0099;;;;;;;;;;;;;;;
07/04/1993;07;Abr;1993;R$ 0,0097;;;;;;;;;;;;;;;
06/04/1993;06;Abr;1993;R$ 0,0096;;;;;;;;;;;;;;;
05/04/1993;05;Abr;1993;R$ 0,0095;;;;;;;;;;;;;;;
02/04/1993;02;Abr;1993;R$ 0,0094;;;;;;;;;;;;;;;
01/04/1993;01;Abr;1993;R$ 0,0093;;;;;;;;;;;;;;;
31/03/1993;31;Mar;1993;R$ 0,0091;;;;;;;;;;;;;;;
30/03/1993;30;Mar;1993;R$ 0,0090;;;;;;;;;;;;;;;
29/03/1993;29;Mar;1993;R$ 0,0089;;;;;;;;;;;;;;;
26/03/1993;26;Mar;1993;R$ 0,0088;;;;;;;;;;;;;;;
25/03/1993;25;Mar;1993;R$ 0,0087;;;;;;;;;;;;;;;
24/03/1993;24;Mar;1993;R$ 0,0087;;;;;;;;;;;;;;;
23/03/1993;23;Mar;1993;R$ 0,0086;;;;;;;;;;;;;;;
22/03/1993;22;Mar;1993;R$ 0,0085;;;;;;;;;;;;;;;
19/03/1993;19;Mar;1993;R$ 0,0084;;;;;;;;;;;;;;;
18/03/1993;18;Mar;1993;R$ 0,0083;;;;;;;;;;;;;;;
17/03/1993;17;Mar;1993;R$ 0,0082;;;;;;;;;;;;;;;
16/03/1993;16;Mar;1993;R$ 0,0081;;;;;;;;;;;;;;;
15/03/1993;15;Mar;1993;R$ 0,0081;;;;;;;;;;;;;;;
12/03/1993;12;Mar;1993;R$ 0,0080;;;;;;;;;;;;;;;
11/03/1993;11;Mar;1993;R$ 0,0079;;;;;;;;;;;;;;;
10/03/1993;10;Mar;1993;R$ 0,0078;;;;;;;;;;;;;;;
09/03/1993;09;Mar;1993;R$ 0,0078;;;;;;;;;;;;;;;
08/03/1993;08;Mar;1993;R$ 0,0077;;;;;;;;;;;;;;;
05/03/1993;05;Mar;1993;R$ 0,0076;;;;;;;;;;;;;;;
04/03/1993;04;Mar;1993;R$ 0,0075;;;;;;;;;;;;;;;
03/03/1993;03;Mar;1993;R$ 0,0074;;;;;;;;;;;;;;;
02/03/1993;02;Mar;1993;R$ 0,0074;;;;;;;;;;;;;;;
01/03/1993;01;Mar;1993;R$ 0,0073;;;;;;;;;;;;;;;
26/02/1993;26;Fev;1993;R$ 0,0072;;;;;;;;;;;;;;;
25/02/1993;25;Fev;1993;R$ 0,0071;;;;;;;;;;;;;;;
24/02/1993;24;Fev;1993;R$ 0,0070;;;;;;;;;;;;;;;
19/02/1993;19;Fev;1993;R$ 0,0070;;;;;;;;;;;;;;;
18/02/1993;18;Fev;1993;R$ 0,0069;;;;;;;;;;;;;;;
17/02/1993;17;Fev;1993;R$ 0,0068;;;;;;;;;;;;;;;
16/02/1993;16;Fev;1993;R$ 0,0067;;;;;;;;;;;;;;;
15/02/1993;15;Fev;1993;R$ 0,0066;;;;;;;;;;;;;;;
12/02/1993;12;Fev;1993;R$ 0,0066;;;;;;;;;;;;;;;
11/02/1993;11;Fev;1993;R$ 0,0065;;;;;;;;;;;;;;;
10/02/1993;10;Fev;1993;R$ 0,0064;;;;;;;;;;;;;;;
09/02/1993;09;Fev;1993;R$ 0,0063;;;;;;;;;;;;;;;
08/02/1993;08;Fev;1993;R$ 0,0062;;;;;;;;;;;;;;;
05/02/1993;05;Fev;1993;R$ 0,0061;;;;;;;;;;;;;;;
04/02/1993;04;Fev;1993;R$ 0,0060;;;;;;;;;;;;;;;
03/02/1993;03;Fev;1993;R$ 0,0059;;;;;;;;;;;;;;;
02/02/1993;02;Fev;1993;R$ 0,0059;;;;;;;;;;;;;;;
01/02/1993;01;Fev;1993;R$ 0,0058;;;;;;;;;;;;;;;
29/01/1993;29;Jan;1993;R$ 0,0057;;;;;;;;;;;;;;;
28/01/1993;28;Jan;1993;R$ 0,0056;;;;;;;;;;;;;;;
27/01/1993;27;Jan;1993;R$ 0,0056;;;;;;;;;;;;;;;
26/01/1993;26;Jan;1993;R$ 0,0055;;;;;;;;;;;;;;;
25/01/1993;25;Jan;1993;R$ 0,0054;;;;;;;;;;;;;;;
22/01/1993;22;Jan;1993;R$ 0,0054;;;;;;;;;;;;;;;
21/01/1993;21;Jan;1993;R$ 0,0053;;;;;;;;;;;;;;;
20/01/1993;20;Jan;1993;R$ 0,0052;;;;;;;;;;;;;;;
19/01/1993;19;Jan;1993;R$ 0,0052;;;;;;;;;;;;;;;
18/01/1993;18;Jan;1993;R$ 0,0051;;;;;;;;;;;;;;;
15/01/1993;15;Jan;1993;R$ 0,0051;;;;;;;;;;;;;;;
14/01/1993;14;Jan;1993;R$ 0,0051;;;;;;;;;;;;;;;
13/01/1993;13;Jan;1993;R$ 0,0049;;;;;;;;;;;;;;;
12/01/1993;12;Jan;1993;R$ 0,0049;;;;;;;;;;;;;;;
11/01/1993;11;Jan;1993;R$ 0,0048;;;;;;;;;;;;;;;
08/01/1993;08;Jan;1993;R$ 0,0048;;;;;;;;;;;;;;;
07/01/1993;07;Jan;1993;R$ 0,0047;;;;;;;;;;;;;;;
06/01/1993;06;Jan;1993;R$ 0,0047;;;;;;;;;;;;;;;
05/01/1993;05;Jan;1993;R$ 0,0046;;;;;;;;;;;;;;;
04/01/1993;04;Jan;1993;R$ 0,0046;;;;;;;;;;;;;;;
31/12/1992;31;Dez;1992;R$ 0,0045;;;;;;;;;;;;;;;
30/12/1992;30;Dez;1992;R$ 0,0045;;;;;;;;;;;;;;;
29/12/1992;29;Dez;1992;R$ 0,0044;;;;;;;;;;;;;;;
28/12/1992;28;Dez;1992;R$ 0,0044;;;;;;;;;;;;;;;
24/12/1992;24;Dez;1992;R$ 0,0043;;;;;;;;;;;;;;;
23/12/1992;23;Dez;1992;R$ 0,0043;;;;;;;;;;;;;;;
22/12/1992;22;Dez;1992;R$ 0,0042;;;;;;;;;;;;;;;
21/12/1992;21;Dez;1992;R$ 0,0042;;;;;;;;;;;;;;;
18/12/1992;18;Dez;1992;R$ 0,0041;;;;;;;;;;;;;;;
17/12/1992;17;Dez;1992;R$ 0,0041;;;;;;;;;;;;;;;
16/12/1992;16;Dez;1992;R$ 0,0041;;;;;;;;;;;;;;;
15/12/1992;15;Dez;1992;R$ 0,0040;;;;;;;;;;;;;;;
14/12/1992;14;Dez;1992;R$ 0,0040;;;;;;;;;;;;;;;
11/12/1992;11;Dez;1992;R$ 0,0039;;;;;;;;;;;;;;;
10/12/1992;10;Dez;1992;R$ 0,0039;;;;;;;;;;;;;;;
09/12/1992;09;Dez;1992;R$ 0,0039;;;;;;;;;;;;;;;
08/12/1992;08;Dez;1992;R$ 0,0038;;;;;;;;;;;;;;;
07/12/1992;07;Dez;1992;R$ 0,0038;;;;;;;;;;;;;;;
04/12/1992;04;Dez;1992;R$ 0,0038;;;;;;;;;;;;;;;
03/12/1992;03;Dez;1992;R$ 0,0037;;;;;;;;;;;;;;;
02/12/1992;02;Dez;1992;R$ 0,0037;;;;;;;;;;;;;;;
01/12/1992;01;Dez;1992;R$ 0,0037;;;;;;;;;;;;;;;
30/11/1992;30;Nov;1992;R$ 0,0036;;;;;;;;;;;;;;;
27/11/1992;27;Nov;1992;R$ 0,0036;;;;;;;;;;;;;;;
26/11/1992;26;Nov;1992;R$ 0,0035;;;;;;;;;;;;;;;
25/11/1992;25;Nov;1992;R$ 0,0035;;;;;;;;;;;;;;;
24/11/1992;24;Nov;1992;R$ 0,0035;;;;;;;;;;;;;;;
23/11/1992;23;Nov;1992;R$ 0,0034;;;;;;;;;;;;;;;
20/11/1992;20;Nov;1992;R$ 0,0034;;;;;;;;;;;;;;;
19/11/1992;19;Nov;1992;R$ 0,0034;;;;;;;;;;;;;;;
18/11/1992;18;Nov;1992;R$ 0,0033;;;;;;;;;;;;;;;
17/11/1992;17;Nov;1992;R$ 0,0033;;;;;;;;;;;;;;;
16/11/1992;16;Nov;1992;R$ 0,0033;;;;;;;;;;;;;;;
13/11/1992;13;Nov;1992;R$ 0,0032;;;;;;;;;;;;;;;
12/11/1992;12;Nov;1992;R$ 0,0032;;;;;;;;;;;;;;;
11/11/1992;11;Nov;1992;R$ 0,0032;;;;;;;;;;;;;;;
10/11/1992;10;Nov;1992;R$ 0,0032;;;;;;;;;;;;;;;
09/11/1992;09;Nov;1992;R$ 0,0031;;;;;;;;;;;;;;;
06/11/1992;06;Nov;1992;R$ 0,0031;;;;;;;;;;;;;;;
05/11/1992;05;Nov;1992;R$ 0,0030;;;;;;;;;;;;;;;
04/11/1992;04;Nov;1992;R$ 0,0030;;;;;;;;;;;;;;;
03/11/1992;03;Nov;1992;R$ 0,0030;;;;;;;;;;;;;;;
30/10/1992;30;Out;1992;R$ 0,0029;;;;;;;;;;;;;;;
29/10/1992;29;Out;1992;R$ 0,0029;;;;;;;;;;;;;;;
28/10/1992;28;Out;1992;R$ 0,0029;;;;;;;;;;;;;;;
27/10/1992;27;Out;1992;R$ 0,0028;;;;;;;;;;;;;;;
26/10/1992;26;Out;1992;R$ 0,0028;;;;;;;;;;;;;;;
23/10/1992;23;Out;1992;R$ 0,0028;;;;;;;;;;;;;;;
22/10/1992;22;Out;1992;R$ 0,0027;;;;;;;;;;;;;;;
21/10/1992;21;Out;1992;R$ 0,0027;;;;;;;;;;;;;;;
20/10/1992;20;Out;1992;R$ 0,0027;;;;;;;;;;;;;;;
19/10/1992;19;Out;1992;R$ 0,0026;;;;;;;;;;;;;;;
16/10/1992;16;Out;1992;R$ 0,0026;;;;;;;;;;;;;;;
15/10/1992;15;Out;1992;R$ 0,0026;;;;;;;;;;;;;;;
